,Pressure,Property,Liq_Sat,Vap_Sat,75,100,125,150,175,200,220,225,240,250,260,275,280,290,300,320,325,340,350,360,375,380,400,425,450,475,500,525,550,575,600,625,650,New Column
268,2300.0,V,1.189,86.769,,,,,,,,88.42,,95.513,,102.03,,,108.18,,114.06,,119.77,,125.36,,130.85,136.28,141.65,146.99,152.28,,162.8,,173.22,,183.58,V at 2300.0
272,2400.0,V,1.193,83.199,,,,,,,,84.149,,91.075,,97.411,,,103.36,,109.05,,114.55,,119.93,,125.22,130.44,135.61,140.73,145.82,150.88,155.91,,165.92,,175.86,V at 2400.0
276,2500.0,V,1.197,79.905,,,,,,,,80.21,,86.985,,93.154,,,98.925,,104.43,,109.75,,114.94,,120.04,125.07,130.04,134.97,139.87,144.74,149.58,,159.21,,168.76,V at 2500.0
280,2600.0,V,1.201,76.856,,,,,,,,,,83.205,,89.22,,,94.83,,100.17,,105.32,,110.33,,115.26,120.11,124.91,129.66,134.38,139.07,143.74,,153.01,,162.21,V at 2600.0
284,2700.0,V,1.205,74.025,,,,,,,,,,79.698,,85.575,,,91.036,,96.218,,101.21,,106.07,,110.83,115.52,120.15,124.74,129.3,133.82,138.33,,147.27,,156.14,V at 2700.0
288,2800.0,V,1.209,71.389,,,,,,,,,,76.437,,82.187,,,87.51,,92.55,,97.395,,102.1,,106.71,111.25,115.74,120.17,124.58,128.95,133.3,,141.94,,150.5,V at 2800.0
292,2900.0,V,1.213,68.928,,,,,,,,,,73.395,,79.029,,,84.226,,89.133,,93.843,,98.414,,102.88,107.28,111.62,115.92,120.18,124.42,128.62,,136.97,,145.26,V at 2900.0
296,3000.0,V,1.216,66.626,,,,,,,,,,70.551,,76.078,,,81.159,,85.943,,90.526,,94.969,,99.31,103.58,107.79,111.95,116.08,120.18,124.26,,132.34,,140.36,V at 3000.0
300,3100.0,V,1.22,64.467,,,,,,,,,,67.885,,73.315,,,78.287,,82.958,,87.423,,91.745,,95.965,100.11,104.2,108.24,112.24,116.22,120.17,,128.01,,135.78,V at 3100.0
304,3200.0,V,1.224,62.439,,,,,,,,,,65.38,,70.721,,,75.593,,80.158,,84.513,,88.723,,92.829,96.859,100.83,104.76,108.65,112.51,116.34,,123.95,,131.48,V at 3200.0
308,3300.0,V,1.227,60.529,,,,,,,,,,63.021,,68.282,,,73.061,,77.526,,81.778,,85.883,,89.883,93.805,97.668,101.49,105.27,109.02,112.74,,120.13,,127.45,V at 3300.0
312,3400.0,V,1.231,58.728,,,,,,,,,,60.796,,65.982,,,70.675,,75.048,,79.204,,83.21,,87.11,90.93,94.692,98.408,102.09,105.74,109.36,,116.54,,123.65,V at 3400.0
316,3500.0,V,1.235,57.025,,,,,,,,,,58.693,,63.812,,,68.424,,72.71,,76.776,,80.689,,84.494,88.22,91.886,95.505,99.088,102.64,106.17,,113.15,,120.07,V at 3500.0
320,3600.0,V,1.238,55.415,,,,,,,,,,56.702,,61.759,,,66.297,,70.501,,74.482,,78.308,,82.024,85.66,89.236,92.764,96.255,99.716,103.15,,109.96,,116.69,V at 3600.0
324,3700.0,V,1.242,53.888,,,,,,,,,,54.812,,59.814,,,64.282,,68.41,,72.311,,76.055,,79.687,83.238,86.728,90.171,93.576,96.95,100.3,,106.93,,113.49,V at 3700.0
328,3800.0,V,1.245,52.438,,,,,,,,,,53.017,,57.968,,,62.372,,66.429,,70.254,,73.92,,77.473,80.944,84.353,87.714,91.038,94.33,97.596,,104.06,,110.46,V at 3800.0
332,3900.0,V,1.249,51.061,,,,,,,,,,51.308,,56.215,,,60.558,,64.547,,68.302,,71.894,,75.372,78.767,82.099,85.383,88.629,91.844,95.033,,101.35,,107.59,V at 3900.0
336,4000.0,V,1.252,49.749,,,,,,,,,,,,54.546,,,58.833,,62.759,,66.446,,69.969,,73.376,76.698,79.958,83.169,86.341,89.483,92.598,,98.763,,104.86,V at 4000.0
340,4100.0,V,1.256,48.5,,,,,,,,,,,50.15,52.955,,,57.191,,61.057,,64.68,,68.137,,71.476,74.73,77.921,81.062,84.165,87.236,90.281,93.303,96.306,,102.26,V at 4100.0
344,4200.0,V,1.259,47.307,,,,,,,,,,,48.654,51.438,,,55.625,,59.435,,62.998,,66.392,,69.667,72.856,75.981,79.056,82.092,85.097,88.075,91.03,93.966,,99.787,V at 4200.0
348,4300.0,V,1.262,46.168,,,,,,,,,,,47.223,49.988,,,54.13,,57.887,,61.393,,64.728,,67.942,71.069,74.131,77.143,80.116,83.057,85.971,88.863,91.735,,97.428,V at 4300.0
352,4400.0,V,1.266,45.079,,,,,,,,,,,45.853,48.601,,,52.702,,56.409,,59.861,,63.139,,66.295,69.363,72.365,75.317,78.229,81.11,83.963,86.794,89.605,,95.177,V at 4400.0
356,4500.0,V,1.269,44.037,,,,,,,,,,,44.54,47.273,,,51.336,,54.996,,58.396,,61.62,,64.721,67.732,70.677,73.572,76.427,79.249,82.044,84.817,87.57,,93.025,V at 4500.0
360,4600.0,V,1.272,43.038,,,,,,,,,,,43.278,46.0,,,50.027,,53.643,,56.994,,60.167,,63.215,66.172,69.063,71.903,74.702,77.469,80.209,82.926,85.623,,90.967,V at 4600.0
364,4700.0,V,1.276,42.081,,,,,,,,,,,,44.778,,,48.772,,52.346,,55.651,,58.775,,61.773,64.679,67.517,70.304,73.051,75.765,78.452,81.116,83.76,,88.997,V at 4700.0
368,4800.0,V,1.279,41.161,,,,,,,,,,,,43.604,,,47.569,,51.103,,54.364,,57.441,,60.39,63.247,66.036,68.773,71.469,74.132,76.768,79.381,81.973,,87.109,V at 4800.0
372,4900.0,V,1.282,40.278,,,,,,,,,,,,42.475,,,46.412,,49.909,,53.128,,56.161,,59.064,61.874,64.615,67.303,69.951,72.565,75.152,77.716,80.26,,85.298,V at 4900.0
376,5000.0,V,1.286,39.429,,,,,,,,,,,,41.388,,,45.301,,48.762,,51.941,,54.932,,57.791,60.555,63.25,65.893,68.494,71.061,73.602,76.119,78.616,,83.559,V at 5000.0
380,5100.0,V,1.289,38.611,,,,,,,,,,,,40.34,,,44.231,,47.66,,50.801,,53.75,,56.567,59.288,61.94,64.537,67.094,69.616,72.112,74.584,77.035,,81.888,V at 5100.0
384,5200.0,V,1.292,37.824,,,,,,,,,,,,39.33,,,43.201,,46.599,,49.703,,52.614,,55.39,58.07,60.679,63.234,65.747,68.227,70.679,73.108,75.516,,80.282,V at 5200.0
388,5300.0,V,1.296,37.066,,,,,,,,,,,,38.354,,,42.209,,45.577,,48.647,,51.52,,54.257,56.897,59.466,61.98,64.452,66.89,69.3,71.687,74.054,,78.736,V at 5300.0
392,5400.0,V,1.299,36.334,,,,,,,,,,,,37.411,,,41.251,,44.591,,47.628,,50.466,,53.166,55.768,58.297,60.772,63.204,65.603,67.973,70.32,72.646,,77.248,V at 5400.0
396,5500.0,V,1.302,35.628,,,,,,,,,,,,36.499,,,40.327,,43.641,,46.647,,49.45,,52.115,54.679,57.171,59.608,62.002,64.362,66.694,69.002,71.289,,75.814,V at 5500.0
400,5600.0,V,1.306,34.946,,,,,,,,,,,,35.617,,,39.434,,42.724,,45.7,,48.47,,51.1,53.63,56.085,58.486,60.843,63.165,65.46,67.731,69.981,,74.431,V at 5600.0
